,customer_id,customer_visit_score,customer_product_search_score,customer_ctr_score,customer_stay_score,customer_frequency_score,customer_product_variation_score,customer_order_score,customer_affinity_score,customer_category,customer_active_segment_A,customer_active_segment_AA,customer_active_segment_B,customer_active_segment_C,customer_active_segment_D,X1_A,X1_AA,X1_BA,X1_E,X1_F
6608,csid_6609,20.266456951187696,6.8859742355087885,0.13193934632564389,0.021630627438913447,1.4771953856566848,8.633884945964201,2.3135032436610548,2.4042338084192525,0,0,0,0,1,0,0,0,0,0,1
6609,csid_6610,31.406692393610406,4.386661718461757,-0.11561793103588545,0.16089200340268714,0.4852064635426451,4.374251625449029,3.481583801737857,19.97838768297524,0,1,0,0,0,0,1,0,0,0,0
6610,csid_6611,31.85357543850348,7.713330215722053,-0.015018710950814246,-0.0597725303407498,0.5880701287001084,6.78168387524256,3.3966441918254477,4.9688897541491865,0,0,1,0,0,0,0,0,1,0,0
6611,csid_6612,17.624298248401352,5.527700666434712,0.16527001926087012,0.037309337308852136,1.4813594518568816,7.142874791711294,2.3501709385435414,2.2615145213833503,0,0,0,1,0,0,0,0,1,0,0
6612,csid_6613,19.663053679860862,6.46729446176318,0.13921782402786792,-0.0061807186373938885,0.5706381574013848,5.650593066388877,3.539000535768815,15.269949204581248,0,0,0,0,1,0,1,0,0,0,0
6613,csid_6614,28.966550848031677,5.751130861176439,-0.039163055998161285,-0.013032158133764184,0.4313092923705742,4.106348372374462,3.5787881566427733,22.790126652843075,0,0,0,1,0,0,0,0,1,0,0
6614,csid_6615,26.677868435527856,6.278965944080472,0.1313680552868161,0.05747373054027807,0.19868120099636347,4.218510846351585,6.7086616843115685,98.45147553680701,0,0,0,0,1,0,0,1,0,0,0
6615,csid_6616,26.180384199431728,5.288307096329499,0.13989125688172285,0.11590455530527576,0.15681973457962098,4.744008263758733,3.1456505835620914,29.98270549786933,0,0,0,0,1,0,1,0,0,0,0
6616,csid_6617,22.815190142364425,5.029002500622718,0.010662032700207736,0.06251731816564751,0.6221722702976233,4.641688473311035,3.1710947503590963,4.946544613068858,0,0,0,1,0,0,0,0,1,0,0
6617,csid_6618,17.429051485022978,4.024962831416775,0.2000328123965545,0.2075769477729113,0.39001363026813335,4.791341755805549,3.3799457894186373,8.981506344241255,0,0,0,0,1,0,0,0,1,0,0
6618,csid_6619,26.70772990462644,4.206899626844668,0.11517053748763753,0.08148661446435591,0.1870348394718272,4.421628037104037,4.119340944024553,42.335706745962014,0,0,0,1,0,0,0,1,0,0,0
6619,csid_6620,26.640631732752038,6.164704921072277,-0.05069215014829846,0.03495535985728486,0.75464976864694,6.039434208219352,3.316767719293244,14.538281036984358,0,0,0,1,0,0,0,0,1,0,0
6620,csid_6621,12.05011128002579,8.72544766067535,-0.0759772962663643,-0.11294610669913265,0.21597047479467474,3.6083155481027887,3.4973938276224894,36.41041278246416,0,0,0,0,1,0,0,1,0,0,0
6621,csid_6622,17.326915745276366,3.3897040728737093,0.16740822923280113,0.40377405069989625,0.4726811084346916,5.354097378401644,3.1555772790126366,25.700444756045602,0,0,0,1,0,0,1,0,0,0,0
6622,csid_6623,10.016914427822037,5.091798821223448,0.0947991827700233,0.03171280566881928,1.3885346676134998,7.328920421842833,2.3329566892129927,2.9100436324734433,0,0,0,0,1,0,0,0,0,0,1
6624,csid_6625,11.919718758558776,3.4845952660326933,0.18053858420244667,0.4386822553131948,0.6580254299991662,4.239142717913273,3.4782475501219112,8.417163388917656,0,0,0,0,1,0,0,0,0,0,1
6625,csid_6626,30.1780092480893,5.56401179043634,-0.030890304675324963,-0.12473226737671585,0.1611917553257821,4.2820533231713185,4.642401018656093,92.23277043774587,0,0,1,0,0,0,0,1,0,0,0
6626,csid_6627,12.501941638349965,4.325376303548993,0.00358595467615331,-0.08170744369615217,0.27692265339545424,3.2421251582636903,3.738975582776997,23.781402147531047,0,0,0,0,1,0,0,0,1,0,0
6627,csid_6628,36.571066892770325,5.5927798415758225,-0.06631505496765792,-0.04515088648091403,0.3500005976253683,5.656171802357,2.913825604839668,9.959000282332683,0,1,0,0,0,0,0,0,1,0,0
6628,csid_6629,19.36454877831598,4.667059572244205,-0.024676120432322445,0.015861526214166578,1.953293076224331,7.6989607762482795,2.022162593738726,1.8910490209206896,0,0,0,1,0,0,0,0,1,0,0
6629,csid_6630,26.955475094440093,4.321624188824173,-0.08910216793428345,0.10426526439200126,0.4284890847286668,4.517619759347238,3.9391823444099967,18.95558691507451,0,0,0,1,0,0,0,0,1,0,0
6630,csid_6631,15.247235408375888,5.631834572082357,0.007678721573429885,-0.1508388939801255,0.4918577989586961,4.571390552693716,3.224856446632385,18.260425687841032,0,0,0,0,1,0,1,0,0,0,0
6631,csid_6632,15.681519558831267,6.968143275513665,0.17287165549956898,0.10497983118604498,0.937256485589666,5.386321600459364,2.7010009336462404,6.163341533506997,0,0,0,1,0,0,0,0,1,0,0
6632,csid_6633,12.370076622808766,4.0412996537168615,0.1310495982391054,0.19723813144627905,0.11809858586130174,4.537563667807526,3.4637189264768344,53.594223149930116,0,0,0,1,0,0,0,1,0,0,0
6633,csid_6634,14.414527834044929,4.870706482799559,0.12285291296062807,-0.045537512299800416,0.7367362407556207,5.596242588669009,3.6983984405764,18.658992727191702,0,0,0,0,1,0,1,0,0,0,0
6634,csid_6635,31.1159858426926,6.737794605860758,0.12271847331324495,-0.014815355356288248,0.19613500085981214,3.9469089944517006,4.908906221858422,23.160234341016718,0,0,1,0,0,0,1,0,0,0,0
6635,csid_6636,23.243278352698894,5.690252694636839,0.07176983230979661,-0.010922405778912441,0.2464247288050609,3.717965027008395,4.862693947528656,32.84929464389346,0,0,0,0,1,0,0,1,0,0,0
6636,csid_6637,28.360221053629484,2.6623841964528747,0.013398656844741513,0.22026945497082806,0.1737164141370404,5.186504882494368,2.675997072760464,17.47753373087023,0,0,0,0,1,0,0,0,1,0,0
6637,csid_6638,12.188522925650945,2.3688633971116424,0.3631492683935015,0.9135375575608404,1.4624254740264513,6.3294976669748175,2.8677854295384937,2.9122258832015038,0,0,0,0,1,0,0,0,1,0,0
6638,csid_6639,17.75266605631323,6.456342118556978,0.0019301464568511094,-0.097628036128773,0.1968107997227958,4.385238890177146,4.268528166221598,15.581688563209546,0,0,0,0,1,0,0,0,1,0,0
6639,csid_6640,24.50692128974213,5.438531244954143,0.13077104691726066,0.018803112167670288,0.6974507232426101,4.559948076911429,3.4990095905399845,10.742148152584193,0,0,0,0,1,0,0,0,1,0,0
6640,csid_6641,17.084365701492697,6.699135432768258,0.0813638619460384,-0.03682102830602447,0.8079357868465377,4.263264702553986,2.924471926030616,8.737752596044139,0,0,0,1,0,0,0,0,1,0,0
6641,csid_6642,13.296596805942519,6.5650348622865735,0.06311300394786537,0.03279966779526559,0.10464459974456072,2.8122955982702584,5.792304484353242,89.30934213462456,0,0,0,0,1,0,0,1,0,0,0
6642,csid_6643,17.294763401412812,4.523501537012991,0.2196027046582464,0.19034405768701745,0.2536703954352437,4.5033556029374875,4.10361649977755,31.40821144979909,0,0,0,0,1,0,0,1,0,0,0
6643,csid_6644,13.40672639370717,1.9457963697300915,0.08657731276922016,0.3193607804817909,0.5087711917282545,5.67814327079808,2.4904882348266213,9.256452013298123,0,0,0,1,0,0,0,0,0,0,1
6644,csid_6645,12.70274723263291,3.7597388702986345,-0.009659533717309338,0.0051585128539601245,0.6176450520336095,4.229614847426612,3.9752144879421687,9.933124678796805,0,0,0,1,0,0,0,0,0,0,1
6645,csid_6646,10.829904650390048,6.383752993287851,0.10686745289435533,-0.010156073776913523,0.5728183041983177,4.65548813038274,3.1439537164950666,7.159475200156527,0,0,0,0,1,0,0,0,0,0,1
6646,csid_6647,27.856369470658013,5.4429793666984745,0.1022127587140335,-0.0038427581441256844,0.7589341930197361,6.267354730181012,2.834435178339637,10.164035510351203,0,0,0,1,0,0,1,0,0,0,0
6647,csid_6648,13.881089577890954,6.227571164131808,0.17356922599444172,0.04303431719202865,0.4795030224216774,3.479436506858033,4.278708936316933,27.80033500388177,0,0,0,1,0,0,0,0,1,0,0
6648,csid_6649,14.309197833110654,6.00207679589472,0.04912938754842406,0.12609069036079792,0.4527036166201797,4.273175429802578,4.498912252243671,13.128396547840607,0,0,0,1,0,0,1,0,0,0,0
6649,csid_6650,18.830375870500593,4.25524262627319,0.12712600371883956,0.11549037097977505,1.656470644876301,6.781586470092387,2.421255740515827,2.132829488755992,0,0,0,1,0,0,0,0,1,0,0
6650,csid_6651,29.045537188694787,5.483652063337241,0.07288774821053808,-0.02362510456801516,0.2535393151281176,3.9293708249155466,3.7876702173356223,17.283811524605483,0,0,0,0,1,0,1,0,0,0,0
6651,csid_6652,26.96090194205084,6.541452557366768,0.07532206640181109,-0.12001619170736365,0.3620930043661292,3.3714804559152745,3.26237944228683,42.45152204937304,0,0,0,1,0,0,0,1,0,0,0
6652,csid_6653,25.26772757752243,4.137282573059791,0.07726613446500305,0.061443122672244076,0.2871870091287009,5.594780758420223,3.363274481145563,11.556633537158598,0,0,0,0,1,0,0,0,1,0,0
6653,csid_6654,13.647657149760336,3.0588016873060617,0.13362663194484198,0.20228985375633524,0.14690318698378965,3.4314582684119825,4.583172438650519,47.04385616441196,0,0,0,1,0,0,0,1,0,0,0
6654,csid_6655,22.67184407325438,5.658463859058503,0.11634089294170755,0.4903905568004222,0.5881696086665265,4.9274186370287785,2.869615971486548,6.3838977731951205,0,0,0,0,1,0,0,0,0,0,1
6655,csid_6656,12.803313694293985,7.410278323717495,0.027511067899226246,-0.0017219956058070751,0.4118664227850213,6.090059810982466,3.3612999206342966,16.347268618883284,0,0,0,0,1,0,1,0,0,0,0
6656,csid_6657,21.279330806631293,4.530418358355309,0.07137409546538095,0.4187145092812107,0.8339365221366908,5.32310317414361,2.42818077537744,10.54278495664064,0,0,0,0,1,0,0,0,1,0,0
6657,csid_6658,21.751281272144894,7.2437017123144285,0.17223923493587798,0.07777735254418963,1.0685164864553032,5.315919639217098,2.9632890642060303,10.10587326130764,0,0,0,1,0,0,1,0,0,0,0
6658,csid_6659,28.10113970652226,5.741079128092249,-0.011098892193116048,-0.054557523068847945,0.5073706581489675,4.339129712428804,2.919347975549268,12.359213418684444,0,0,0,1,0,0,0,0,1,0,0
6659,csid_6660,14.438737822462834,3.08025701673258,0.1890919104112326,0.3299092364150064,0.3603561069134429,4.280071681116034,3.30925683851921,19.635741704291295,0,0,0,1,0,0,0,0,1,0,0
6660,csid_6661,20.954064473684944,2.552787577489857,0.27118946505384256,0.6960112663006046,0.4245017961753947,6.732833579161879,2.5396062551481458,5.2762318298013415,1,0,0,1,0,0,0,0,0,0,1
6661,csid_6662,20.020739474591554,4.7291354262449365,0.17421032855485474,0.17568395320664126,0.20802558112948125,4.176407314253209,3.510673786522882,30.18178130456405,0,0,0,0,1,0,0,1,0,0,0
6662,csid_6663,17.456780747371766,2.9315109809817104,0.06389645038708422,0.12584883168699482,0.7755957406541236,4.549145227147366,3.033120291494688,15.376031496230901,0,0,0,1,0,0,1,0,0,0,0
6663,csid_6664,22.710379165127627,4.6902764986464165,0.01540709131707797,0.039466921642862016,0.33877310248312525,4.177589483305878,2.3050981802920187,8.063605727556094,0,0,0,1,0,0,0,0,1,0,0
6664,csid_6665,20.276332690066642,5.018891582557382,0.1530383052768198,0.048459602132043145,0.2776883420056527,4.109905243183787,2.7531391512772547,30.586366304503287,0,0,0,0,1,0,0,1,0,0,0
6665,csid_6666,9.903487647237283,3.363372790410459,0.17684363453198768,0.3372126036587949,0.7522470358204258,5.455998845894079,2.415542974165137,6.908120811293818,0,0,0,0,1,0,0,0,0,0,1
6666,csid_6667,21.213268555090693,4.344509911946674,0.14476994551623784,-0.03286951362348907,0.5226489463653176,4.323585815504578,2.818912382290517,12.75461444832208,0,0,0,0,1,0,0,0,1,0,0
6667,csid_6668,10.646503495597527,1.4098152458958513,0.15969824607708322,0.3915030582235309,0.21227403477454773,5.066153649089597,3.3808452892875698,22.568173218089928,0,0,0,0,1,0,1,0,0,0,0
6668,csid_6669,28.60863641613505,5.5935125937599794,-0.10173074234279654,0.02749467365971241,0.5195332661477267,4.674766095702783,3.9297787194181746,17.106019474102386,0,0,0,0,1,0,0,0,1,0,0
6669,csid_6670,18.717860601854415,5.780914851351158,0.17526346277611507,0.17529345498195414,0.3500908692720757,4.214102543488903,3.7469679551349135,34.249899937357014,0,0,0,0,1,0,0,1,0,0,0
6670,csid_6671,21.2654987850722,6.318660460681463,-0.04458289828080778,-0.019567951189509398,0.4249923458557484,4.28492269498802,3.747692259622325,19.356951563896605,0,0,0,0,1,0,0,0,1,0,0
6671,csid_6672,22.47341423122893,5.739191333565823,0.17677375160911085,0.14640816000383688,1.0649986781330865,5.183134065444538,2.7105214253355943,10.867017325601672,0,0,0,0,1,0,1,0,0,0,0
6672,csid_6673,13.164949223848925,3.946560573313069,0.14036559444823682,0.3403789362993708,0.3088972147403254,4.33930474829449,3.071629822899117,23.27394537184149,0,0,0,0,1,0,1,0,0,0,0
6673,csid_6674,17.724291227904423,6.7941378987546654,0.1057712270198167,0.007200641401644033,0.4817407468839123,3.8830547147766423,3.7787388104670914,16.007825949408346,0,0,0,1,0,0,1,0,0,0,0
6674,csid_6675,15.89863790412108,3.748057548660381,0.056999382022168775,0.05247203701431656,0.06289834052679047,4.112662329911529,7.084557829542314,66.77967477955546,0,0,0,1,0,0,0,1,0,0,0
6675,csid_6676,11.433717735519723,6.415153011666972,0.11340475361132085,0.05338860646614664,0.0730928200253506,3.279694422793603,5.631494979051039,103.12099336585888,0,0,0,0,1,0,0,0,0,1,0
6676,csid_6677,14.297707782289507,8.038378598474836,-0.039816459966825306,-0.12003491082441264,4.909632365286403,7.902632740876024,2.0786876144417348,0.9054864673732324,0,0,0,1,0,0,0,0,1,0,0
6677,csid_6678,24.506015631604576,6.438922603893022,0.05695460080785834,0.027956792719428497,0.4157270477841087,4.0012004552364155,4.089177722255752,31.953613330830148,0,0,0,1,0,0,0,1,0,0,0
6678,csid_6679,10.014784331623275,5.1055040405244645,0.11625993737839665,-0.013689958987457687,0.4361190412450828,5.138617946541569,3.5569064774507178,19.11101075395545,0,0,0,1,0,0,0,0,1,0,0
6679,csid_6680,14.528447536259005,2.7870196227654063,0.08816634371365162,0.12039120859828735,0.3186541891514442,4.400819502531314,3.3131846297349887,27.35655870521136,0,0,0,0,1,0,0,0,1,0,0
6680,csid_6681,20.813688816457912,2.2850170132083605,0.1479091259360529,0.4089533834578175,0.6173846809675892,4.318256162491817,3.033169531410253,22.320028754028865,0,0,0,0,1,0,0,0,1,0,0
6681,csid_6682,12.819882280188132,4.936038559072342,0.05158145011223742,0.052423525269148924,0.3456153243942379,4.237404375246382,4.3177928438577045,18.22871583334398,0,0,0,0,1,0,1,0,0,0,0
6682,csid_6683,25.525452112901824,3.5033699710394717,0.02710452567227898,0.11807813629393445,0.5503826723579566,3.806035986080227,2.6283121545719084,9.840298498979553,0,0,0,0,1,0,0,0,0,0,1
6683,csid_6684,24.32573294977297,7.38744203720144,-0.06794942135903792,-0.046797003107813664,22.43788344304476,9.974824215862224,1.770662862831292,-0.3389776351458369,0,0,0,1,0,0,0,0,0,0,1
6684,csid_6685,20.369845883541505,7.967090971527058,-0.056658855403063736,-0.10279388686383127,11.162234901242456,13.018549306513233,1.8270385450719262,-0.017765872241723872,0,0,0,1,0,0,0,0,0,0,1
6685,csid_6686,25.34400574573605,6.4917363017310254,-0.05778084639579219,-0.012907906211296496,0.3202972673421663,3.703017707753773,3.506336515888228,40.895256123525186,0,0,0,0,1,0,0,1,0,0,0
6686,csid_6687,29.451648382504636,5.886997052342233,0.04385838581205721,-0.0077688930617459484,3.534006272364877,7.093031385552335,2.1380597667738668,1.354487296168904,0,0,0,0,1,0,0,0,0,0,1
6687,csid_6688,32.496373056948464,3.651524085500228,-0.0010258040807694334,0.01412922049676518,0.11679436714730045,4.686613256161401,3.9874795518735855,58.495385451871904,0,1,0,0,0,0,0,1,0,0,0
6688,csid_6689,12.520743199610644,7.737178511689197,0.17354966655249407,0.04263469300985055,0.2434057976781258,4.661948294448395,4.237025482143554,15.635984717285291,0,0,0,0,1,0,1,0,0,0,0
6689,csid_6690,24.150900721062488,7.405283017186475,0.1119223345032222,0.05257582522381765,1.3159613524738398,6.325610509504857,1.8430690342843152,4.624654413779751,0,0,0,1,0,0,0,0,1,0,0
6690,csid_6691,17.36926898249941,4.862468256184488,0.08951345937743645,0.05474937974179155,0.4218047703580813,4.838056694341238,3.685891883272221,23.73271075352697,0,0,0,1,0,0,0,0,1,0,0
6691,csid_6692,28.20701986687912,3.2634386922875174,0.0682932014322547,-0.021425245246076148,0.2493127297024338,4.018675251537462,4.0893836393310155,17.847823492584496,0,0,0,0,1,0,1,0,0,0,0
6692,csid_6693,12.591308459590564,4.547299121966264,-0.07086629472794401,0.12243199808419823,0.1689040877789029,3.198689854130696,5.840172462691728,60.77372055951839,0,0,0,1,0,0,0,1,0,0,0
6693,csid_6694,19.569820073829586,6.968323109674177,0.05015426623110465,-0.02035314192350131,9.185119109096435,11.55167961265753,1.4173959664216351,0.09650321044753052,0,0,0,0,1,0,0,0,1,0,0
6694,csid_6695,26.464534376924966,8.550899905015584,0.003450740076202241,-0.02632762855655996,0.6642350980227888,4.404477731178269,3.173203541090838,17.457828557743415,0,0,0,1,0,0,1,0,0,0,0
6695,csid_6696,9.296998144652804,5.3428089113613435,0.24048254364489235,0.1109151940202121,0.6768239207345255,6.567108529096174,3.29221803461408,10.155677586684094,0,0,0,0,0,1,0,0,1,0,0
6696,csid_6697,22.539644140161947,8.516625290593254,-0.10691391199347723,0.017428303699683755,1.5974045528219978,6.0847644075423535,2.500595335237019,1.6481019894990088,0,0,0,0,1,0,0,0,1,0,0
6697,csid_6698,18.132440400491735,3.5721489352806524,0.2496016353868607,0.4624068243669815,0.467408211102189,4.303082374199614,3.3830906737006936,22.88353554775872,0,0,0,0,1,0,1,0,0,0,0
6698,csid_6699,27.047996711971983,7.708255577141059,-0.008719692657812927,-0.0655986440961775,0.3693125209289191,3.597669359115346,3.405111884488315,20.783143324069115,0,0,0,0,1,0,1,0,0,0,0
6699,csid_6700,24.93273160532984,5.481890402435808,0.09685331244882343,0.01959905204098708,0.4253804386347204,5.038821770368862,2.698957685751074,6.0267751511317815,0,0,0,1,0,0,0,0,1,0,0
6700,csid_6701,30.89814665301847,7.454633576979934,0.012009857443514913,-0.01976166842848059,0.3615202188662933,5.872520515840898,2.5559991233926302,11.949029620679305,0,1,0,0,0,0,1,0,0,0,0
6701,csid_6702,20.090484588860885,5.469143351954743,-0.007504495853180172,-0.045095244630523716,0.2427571114146929,4.5919784300321504,4.7284806798596835,28.10177048387905,0,0,0,1,0,0,0,0,1,0,0
6702,csid_6703,15.751384899352756,5.1285882756975685,0.0065516946024943325,0.2140665693890026,0.38472316000693096,3.9344247603007454,4.021719448942902,26.570437851613285,0,0,0,1,0,0,0,0,1,0,0
6703,csid_6704,16.423700265847796,2.88060481038719,0.08604216217081666,0.07771443076663022,0.1479565816235803,3.528554071301806,5.729451220769755,29.904900926443855,0,0,0,0,1,0,1,0,0,0,0
6704,csid_6705,29.903823364217004,3.5402245116769415,0.09044904965510428,0.17818255867214364,1.4546570344211098,9.38831831491559,2.3233301782196047,1.1821268910587366,0,0,0,0,1,0,0,0,0,0,1
6705,csid_6706,22.67355193466445,6.013761593149023,0.07310590791960711,-0.04408743158172921,0.4334517785534072,5.078252343609339,4.0300131220199615,21.87938352100755,0,0,0,0,1,0,1,0,0,0,0
6706,csid_6707,24.142188435130304,3.3262401147210463,0.10148789991823866,0.1728495988895842,0.5886529220099196,5.193869105663851,3.1739503302498644,14.18961776569972,0,0,0,0,1,0,0,0,1,0,0
6707,csid_6708,22.642983045445433,5.5104265647157895,-0.05806564979923697,-0.07504128062453906,0.3778547215190062,5.096833059405843,3.0195455949574885,8.371247275144286,0,0,0,0,1,0,0,0,1,0,0
